CustomerID,Segment,Age,AgeBand,Gender,Region,Channel,TenureYears,IncomeBand,RiskProfile,Active90D,ProductCount,Has_Deposit,Has_CreditCard,Has_Loan,Has_Wealth,Has_Insurance,TotalAUM_k,CardMonthlySpend_k,LoanBalance_k,AnnualContribution_k,WealthPropensity
102938,大眾理財,45,40-49,女,北區,網銀／APP,4,<60萬,穩健,0,2,1,0,1,0,0,22,0,2450,32,22
102939,大眾理財,26,20-29,女,北區,理專業務,4,<60萬,保守,0,2,1,1,0,0,0,29,30,0,7,26
102940,大眾理財,43,40-49,女,南區,分行臨櫃,3,<60萬,保守,1,2,1,1,0,0,0,10,8,0,2,44
102941,私人銀行,70,60+,男,北區,理專業務,12,250萬+,穩健,0,4,1,1,1,1,0,3683,82,1582,68,94
102942,大眾理財,38,30-39,男,北區,分行臨櫃,4,120–250萬,保守,1,1,1,0,0,0,0,13,0,0,1,59
102943,財富管理,54,50-59,男,北區,分行臨櫃,1,250萬+,保守,0,4,1,1,1,0,1,38,45,1872,36,74
102944,大眾理財,39,30-39,男,北區,分行臨櫃,5,<60萬,保守,1,2,1,1,0,0,0,10,38,0,8,48
102945,大眾理財,55,50-59,女,北區,分行臨櫃,4,60–120萬,保守,0,2,1,1,0,0,0,15,7,0,2,35
102946,大眾理財,26,20-29,女,中區,網銀／APP,1,60–120萬,穩健,1,2,1,1,0,0,0,9,14,0,3,39
102947,大眾理財,37,30-39,男,北區,理專業務,2,<60萬,穩健,1,2,1,1,0,0,0,12,82,0,18,39
102948,財富管理,51,50-59,女,中區,理專業務,2,120–250萬,積極,1,2,1,1,0,0,0,30,14,0,3,79
102949,貴賓理財,47,40-49,女,北區,電話行銷,18,60–120萬,穩健,1,5,1,1,1,1,1,1585,14,2776,54,91
102950,貴賓理財,62,60+,男,東區,分行臨櫃,2,250萬+,穩健,1,4,1,1,0,1,1,1500,47,0,24,79
102951,大眾理財,33,30-39,男,中區,理專業務,2,60–120萬,保守,0,2,1,0,0,1,0,141,0,0,3,41
102952,財富管理,66,60+,男,東區,網銀／APP,4,60–120萬,保守,1,3,1,1,0,1,0,2160,31,0,24,56
102953,大眾理財,61,60+,女,北區,電話行銷,3,<60萬,保守,0,4,1,1,1,0,1,14,24,933,19,24
102954,貴賓理財,53,50-59,女,北區,電話行銷,4,250萬+,保守,1,3,1,1,1,0,0,226,19,3265,48,88
102955,大眾理財,44,40-49,女,南區,分行臨櫃,3,<60萬,穩健,0,2,1,0,0,0,1,15,0,0,1,31
102956,大眾理財,51,50-59,男,南區,網銀／APP,4,<60萬,保守,0,1,1,0,0,0,0,26,0,0,1,23
102957,大眾理財,24,20-29,男,北區,理專業務,1,<60萬,保守,1,2,1,1,0,0,0,24,45,0,10,22
102958,大眾理財,23,20-29,男,中區,分行臨櫃,2,<60萬,穩健,0,2,1,0,0,0,1,24,0,0,1,21
102959,大眾理財,51,50-59,男,中區,電話行銷,8,<60萬,保守,0,1,1,0,0,0,0,15,0,0,1,32
102960,貴賓理財,53,50-59,女,北區,理專業務,10,60–120萬,積極,1,3,1,0,0,1,1,4334,0,0,35,82
102961,財富管理,41,40-49,男,中區,網銀／APP,7,250萬+,穩健,1,3,1,1,0,0,1,26,40,0,10,80
102962,貴賓理財,50,50-59,男,北區,網銀／APP,1,250萬+,保守,1,4,1,1,1,1,0,2393,44,862,40,88
102963,大眾理財,20,20-29,女,北區,網銀／APP,9,60–120萬,保守,1,2,1,0,0,0,1,28,0,0,2,51
102964,大眾理財,35,30-39,男,南區,電話行銷,2,<60萬,積極,0,2,1,1,0,0,0,12,24,0,5,24
102965,大眾理財,29,20-29,女,北區,網銀／APP,5,<60萬,穩健,1,2,1,1,0,0,0,14,2,0,1,39
102966,大眾理財,48,40-49,女,南區,網銀／APP,3,<60萬,積極,1,3,1,0,0,1,1,492,0,0,6,48
102967,大眾理財,48,40-49,女,中區,分行臨櫃,0,<60萬,保守,0,2,1,1,0,0,0,20,5,0,1,25
102968,大眾理財,44,40-49,女,東區,理專業務,2,60–120萬,穩健,1,2,1,1,0,0,0,17,7,0,2,55
102969,大眾理財,42,40-49,女,北區,理專業務,5,<60萬,保守,0,2,1,1,0,0,0,15,16,0,4,25
102970,大眾理財,21,20-29,女,北區,網銀／APP,5,120–250萬,保守,0,2,1,1,0,0,0,30,12,0,3,34
102971,大眾理財,44,40-49,女,北區,理專業務,3,60–120萬,保守,0,1,1,0,0,0,0,12,0,0,1,42
102972,財富管理,50,50-59,女,中區,網銀／APP,1,60–120萬,穩健,0,1,1,0,0,0,0,85,0,0,1,44
102973,大眾理財,51,50-59,男,北區,理專業務,6,120–250萬,穩健,0,2,1,0,0,0,1,14,0,0,1,41
102974,貴賓理財,73,60+,男,中區,分行臨櫃,3,250萬+,穩健,1,3,1,0,0,1,1,7208,0,0,57,86
102975,大眾理財,20,20-29,男,北區,分行臨櫃,3,<60萬,保守,1,2,1,1,0,0,0,26,40,0,9,36
102976,財富管理,39,30-39,女,北區,理專業務,6,<60萬,積極,0,2,1,0,0,1,0,1501,0,0,13,37
102977,財富管理,35,30-39,男,南區,網銀／APP,6,120–250萬,保守,1,5,1,1,1,1,1,3456,12,647,40,73
102978,財富管理,45,40-49,女,南區,網銀／APP,6,120–250萬,積極,1,2,1,0,0,0,1,117,0,0,2,86
102979,財富管理,44,40-49,女,北區,電話行銷,2,60–120萬,穩健,0,2,1,1,0,0,0,51,39,0,9,58
102980,貴賓理財,47,40-49,男,中區,網銀／APP,3,120–250萬,保守,1,2,1,0,0,1,0,5398,0,0,42,90
102981,大眾理財,49,40-49,男,北區,網銀／APP,1,<60萬,穩健,0,1,1,0,0,0,0,20,0,0,1,20
102982,大眾理財,25,20-29,女,南區,網銀／APP,4,<60萬,穩健,0,2,1,1,0,0,0,33,13,0,3,20
102983,大眾理財,26,20-29,女,北區,網銀／APP,4,<60萬,保守,1,2,1,0,1,0,0,8,0,299,4,44
102984,大眾理財,26,20-29,女,中區,分行臨櫃,1,<60萬,保守,1,2,1,1,0,0,0,37,32,0,7,36
102985,大眾理財,34,30-39,男,北區,分行臨櫃,5,60–120萬,積極,0,3,1,1,0,1,0,96,17,0,6,35
102986,大眾理財,24,20-29,女,北區,網銀／APP,5,<60萬,積極,1,3,1,1,0,1,0,431,52,0,16,48
102987,大眾理財,37,30-39,女,南區,電話行銷,6,<60萬,穩健,0,4,1,1,1,0,1,23,8,924,15,38
102988,大眾理財,36,30-39,女,北區,網銀／APP,4,<60萬,保守,1,1,1,0,0,0,0,15,0,0,1,40
102989,大眾理財,29,20-29,女,北區,網銀／APP,4,120–250萬,保守,1,4,1,1,1,0,1,25,17,3789,54,65
102990,大眾理財,47,40-49,男,北區,網銀／APP,2,120–250萬,保守,0,3,1,1,1,0,0,9,11,1272,19,56
102991,財富管理,43,40-49,女,北區,分行臨櫃,3,120–250萬,穩健,0,2,1,1,0,0,0,34,26,0,6,65
102992,財富管理,55,50-59,男,中區,網銀／APP,8,60–120萬,保守,1,4,1,1,0,1,1,545,31,0,14,62
102993,大眾理財,35,30-39,男,北區,分行臨櫃,1,<60萬,保守,0,4,1,1,1,0,1,12,5,2456,34,23
102994,大眾理財,37,30-39,女,南區,網銀／APP,1,<60萬,穩健,0,2,1,0,1,0,0,36,0,1453,19,26
102995,大眾理財,31,30-39,男,南區,分行臨櫃,4,<60萬,積極,0,2,1,0,1,0,0,41,0,2689,35,28
102996,大眾理財,37,30-39,女,北區,網銀／APP,0,<60萬,保守,0,2,1,1,0,0,0,16,4,0,1,24
102997,財富管理,51,50-59,女,南區,網銀／APP,2,<60萬,保守,1,3,1,1,1,0,0,76,17,11288,151,57
102998,大眾理財,33,30-39,男,北區,理專業務,6,<60萬,穩健,0,2,1,1,0,0,0,72,11,0,3,27
102999,私人銀行,60,60+,女,北區,電話行銷,17,120–250萬,保守,1,3,1,0,1,1,0,8326,0,3742,113,88
103000,大眾理財,29,20-29,女,北區,理專業務,5,<60萬,保守,0,2,1,1,0,0,0,11,23,0,5,30
103001,財富管理,52,50-59,女,北區,網銀／APP,4,120–250萬,保守,0,4,1,1,1,0,1,142,39,7221,105,61
103002,大眾理財,31,30-39,男,北區,網銀／APP,1,<60萬,保守,0,2,1,1,0,0,0,12,15,0,3,23
103003,大眾理財,47,40-49,男,北區,分行臨櫃,0,<60萬,穩健,0,2,1,1,0,0,0,10,20,0,4,19
103004,財富管理,44,40-49,男,南區,分行臨櫃,3,60–120萬,保守,1,2,1,1,0,0,0,136,11,0,3,69
103005,大眾理財,54,50-59,女,中區,分行臨櫃,0,<60萬,穩健,1,2,1,0,0,0,1,46,0,0,2,42
103006,財富管理,31,30-39,女,東區,分行臨櫃,13,120–250萬,保守,0,5,1,1,1,1,1,888,304,6879,165,79
103007,大眾理財,21,20-29,男,中區,網銀／APP,2,<60萬,穩健,1,1,1,0,0,0,0,17,0,0,1,26
103008,大眾理財,31,30-39,男,中區,電話行銷,2,<60萬,穩健,0,2,1,1,0,0,0,32,24,0,6,23
103009,大眾理財,22,20-29,女,北區,網銀／APP,5,60–120萬,穩健,0,3,1,1,0,0,1,11,6,0,3,28
103010,財富管理,28,20-29,女,中區,網銀／APP,1,60–120萬,保守,1,4,1,1,0,1,1,3139,41,0,35,51
103011,大眾理財,44,40-49,男,北區,網銀／APP,2,<60萬,穩健,0,2,1,1,0,0,0,50,11,0,3,33
103012,貴賓理財,49,40-49,男,南區,分行臨櫃,5,60–120萬,積極,1,4,1,1,0,1,1,1493,27,0,20,90
103013,財富管理,38,30-39,男,南區,網銀／APP,1,60–120萬,保守,0,3,1,1,0,1,0,430,84,0,23,53
103014,財富管理,39,30-39,女,北區,網銀／APP,2,<60萬,保守,1,2,1,1,0,0,0,19,72,0,16,46
103015,大眾理財,31,30-39,女,中區,網銀／APP,1,60–120萬,保守,0,3,1,0,1,1,0,199,0,1148,18,47
103016,財富管理,62,60+,女,中區,分行臨櫃,8,60–120萬,積極,0,3,1,0,1,1,0,461,0,7495,102,53
103017,貴賓理財,41,40-49,男,中區,理專業務,14,60–120萬,保守,1,3,1,1,0,1,0,11832,31,0,97,85
103018,大眾理財,23,20-29,男,北區,網銀／APP,4,<60萬,保守,0,2,1,1,0,0,0,10,6,0,1,17
103019,大眾理財,46,40-49,男,中區,網銀／APP,2,<60萬,積極,0,2,1,1,0,0,0,13,14,0,3,28
103020,大眾理財,35,30-39,男,南區,分行臨櫃,6,<60萬,保守,1,2,1,1,0,0,0,22,16,0,4,31
103021,大眾理財,60,60+,男,北區,分行臨櫃,5,120–250萬,保守,0,3,1,1,0,0,1,11,28,0,7,39
103022,財富管理,38,30-39,女,北區,網銀／APP,16,60–120萬,穩健,0,4,1,1,0,1,1,1378,37,0,21,71
103023,大眾理財,47,40-49,男,北區,理專業務,0,60–120萬,保守,0,2,1,0,1,0,0,27,0,536,7,54
103024,大眾理財,49,40-49,女,南區,分行臨櫃,3,<60萬,保守,1,2,1,1,0,0,0,202,3,0,2,29
103025,大眾理財,32,30-39,男,北區,網銀／APP,2,<60萬,保守,1,3,1,1,0,0,1,22,10,0,4,41
103026,大眾理財,29,20-29,男,北區,理專業務,0,<60萬,穩健,0,2,1,0,0,1,0,95,0,0,2,14
103027,大眾理財,46,40-49,男,北區,網銀／APP,3,<60萬,穩健,0,1,1,0,0,0,0,27,0,0,1,25
103028,財富管理,50,50-59,男,南區,網銀／APP,15,<60萬,保守,0,4,1,1,1,0,1,84,33,4431,67,54
103029,大眾理財,22,20-29,女,中區,網銀／APP,1,<60萬,穩健,1,2,1,1,0,0,0,24,17,0,4,34
103030,大眾理財,25,20-29,女,北區,網銀／APP,13,60–120萬,積極,1,3,1,1,0,0,1,16,9,0,3,59
103031,財富管理,20,20-29,女,北區,理專業務,7,120–250萬,保守,0,2,1,1,0,0,0,138,32,0,8,56
103032,大眾理財,44,40-49,女,南區,分行臨櫃,6,<60萬,積極,1,2,1,1,0,0,0,14,36,0,8,50
103033,大眾理財,35,30-39,男,北區,電話行銷,6,<60萬,積極,0,1,1,0,0,0,0,21,0,0,1,31
103034,大眾理財,36,30-39,男,北區,分行臨櫃,4,<60萬,保守,0,3,1,0,1,0,1,19,0,1111,16,27
103035,私人銀行,36,30-39,男,東區,電話行銷,5,250萬+,穩健,1,4,1,1,1,1,0,13315,41,2316,140,97
103036,財富管理,31,30-39,男,北區,理專業務,1,60–120萬,穩健,1,3,1,1,1,0,0,50,27,2244,35,62
103037,大眾理財,32,30-39,男,北區,理專業務,1,60–120萬,穩健,1,1,1,0,0,0,0,38,0,0,1,41
103038,大眾理財,30,30-39,女,北區,理專業務,4,<60萬,穩健,1,3,1,1,1,0,0,47,13,1464,22,46
103039,大眾理財,39,30-39,女,中區,電話行銷,2,60–120萬,保守,0,2,1,1,0,0,0,74,10,0,3,42
103040,財富管理,50,50-59,男,南區,分行臨櫃,1,120–250萬,積極,0,2,1,1,0,0,0,73,58,0,13,58
103041,大眾理財,62,60+,男,北區,分行臨櫃,3,<60萬,保守,0,3,1,1,0,0,1,20,12,0,4,29
103042,貴賓理財,49,40-49,女,中區,網銀／APP,7,250萬+,穩健,1,3,1,1,0,1,0,5801,63,0,59,89
103043,財富管理,56,50-59,女,南區,網銀／APP,7,120–250萬,積極,1,4,1,1,0,1,1,688,29,0,14,67
103044,大眾理財,28,20-29,女,南區,網銀／APP,1,<60萬,保守,1,3,1,1,0,1,0,630,19,0,10,26
103045,財富管理,25,20-29,男,北區,電話行銷,4,60–120萬,穩健,0,4,1,1,0,1,1,1086,45,0,21,36
103046,私人銀行,51,50-59,男,北區,電話行銷,3,250萬+,穩健,1,4,1,1,0,1,1,20676,152,0,191,97
103047,大眾理財,20,20-29,女,南區,理專業務,1,<60萬,積極,0,2,1,0,1,0,0,9,0,3002,39,32
103048,財富管理,44,40-49,男,北區,網銀／APP,8,120–250萬,保守,1,2,1,0,1,0,0,106,0,1186,16,91
103049,貴賓理財,41,40-49,女,北區,電話行銷,11,120–250萬,穩健,1,3,1,1,0,1,0,14216,35,0,116,95
103050,大眾理財,20,20-29,男,北區,電話行銷,0,60–120萬,保守,0,3,1,1,1,0,0,12,5,510,8,39
103051,貴賓理財,69,60+,女,南區,理專業務,6,120–250萬,保守,0,3,1,1,0,1,0,3067,37,0,33,71
103052,大眾理財,32,30-39,女,北區,電話行銷,6,<60萬,保守,0,2,1,0,1,0,0,13,0,4455,58,38
103053,財富管理,25,20-29,男,北區,分行臨櫃,7,60–120萬,穩健,1,1,1,0,0,0,0,45,0,0,1,63
103054,財富管理,53,50-59,男,中區,分行臨櫃,2,120–250萬,穩健,0,1,1,0,0,0,0,211,0,0,2,53
103055,大眾理財,29,20-29,男,北區,理專業務,7,<60萬,保守,0,2,1,0,1,0,0,19,0,757,10,26
103056,大眾理財,49,40-49,女,北區,電話行銷,6,<60萬,保守,0,3,1,1,1,0,0,10,16,542,11,34
103057,大眾理財,29,20-29,女,北區,電話行銷,3,120–250萬,保守,0,1,1,0,0,0,0,11,0,0,1,33
103058,大眾理財,32,30-39,男,北區,電話行銷,2,<60萬,積極,1,1,1,0,0,0,0,7,0,0,1,34
103059,大眾理財,41,40-49,男,東區,電話行銷,1,60–120萬,保守,1,2,1,1,0,0,0,11,15,0,3,48
103060,大眾理財,44,40-49,女,北區,電話行銷,3,<60萬,穩健,0,2,1,0,1,0,0,9,0,3369,44,40
103061,大眾理財,46,40-49,女,南區,理專業務,7,60–120萬,穩健,1,2,1,0,0,0,1,9,0,0,1,57
103062,大眾理財,37,30-39,女,北區,理專業務,1,<60萬,積極,1,1,1,0,0,0,0,14,0,0,1,43
103063,大眾理財,43,40-49,男,北區,網銀／APP,8,<60萬,穩健,1,1,1,0,0,0,0,10,0,0,1,46
103064,貴賓理財,58,50-59,男,北區,分行臨櫃,9,60–120萬,保守,1,4,1,1,0,1,1,4017,18,0,37,74
103065,大眾理財,40,40-49,女,北區,分行臨櫃,3,<60萬,保守,0,3,1,0,1,1,0,416,0,1943,30,42
103066,大眾理財,36,30-39,男,北區,網銀／APP,6,<60萬,保守,0,2,1,1,0,0,0,21,31,0,7,34
103067,大眾理財,22,20-29,男,北區,理專業務,3,<60萬,穩健,0,2,1,0,0,0,1,20,0,0,1,20
103068,大眾理財,44,40-49,女,東區,理專業務,2,<60萬,保守,0,2,1,0,1,0,0,6,0,792,10,31
103069,財富管理,44,40-49,女,北區,網銀／APP,8,60–120萬,保守,1,3,1,1,0,1,0,905,46,0,18,84
103070,大眾理財,33,30-39,男,南區,網銀／APP,0,120–250萬,保守,0,1,1,0,0,0,0,43,0,0,1,41
103071,大眾理財,52,50-59,女,北區,網銀／APP,3,<60萬,保守,1,2,1,1,0,0,0,88,9,0,3,43
103072,貴賓理財,34,30-39,女,北區,理專業務,5,120–250萬,保守,0,2,1,1,0,0,0,419,73,0,19,81
103073,財富管理,62,60+,男,中區,網銀／APP,2,120–250萬,保守,1,2,1,1,0,0,0,68,43,0,10,70
103074,財富管理,43,40-49,男,北區,分行臨櫃,3,60–120萬,保守,1,4,1,1,1,1,0,663,8,3298,51,67
103075,貴賓理財,53,50-59,女,北區,網銀／APP,17,250萬+,穩健,1,5,1,1,1,1,1,13730,79,1440,142,95
103076,貴賓理財,45,40-49,女,北區,網銀／APP,0,120–250萬,保守,0,4,1,1,0,1,1,3900,110,0,56,71
103077,大眾理財,20,20-29,男,北區,網銀／APP,1,<60萬,穩健,1,2,1,1,0,0,0,15,22,0,5,28
103078,大眾理財,36,30-39,女,南區,理專業務,1,60–120萬,穩健,0,2,1,0,0,0,1,39,0,0,2,34
103079,大眾理財,41,40-49,男,北區,理專業務,2,<60萬,穩健,1,1,1,0,0,0,0,6,0,0,1,38
103080,大眾理財,45,40-49,男,東區,分行臨櫃,2,<60萬,保守,0,2,1,1,0,0,0,16,8,0,2,25
103081,大眾理財,35,30-39,女,北區,分行臨櫃,3,<60萬,穩健,0,2,1,1,0,0,0,8,29,0,6,26
103082,大眾理財,20,20-29,男,北區,網銀／APP,0,<60萬,保守,0,1,1,0,0,0,0,25,0,0,1,9
103083,財富管理,27,20-29,女,北區,分行臨櫃,5,60–120萬,保守,0,3,1,1,0,0,1,263,19,0,7,44
103084,財富管理,66,60+,男,北區,網銀／APP,13,120–250萬,保守,1,1,1,0,0,0,0,99,0,0,1,78
103085,財富管理,31,30-39,男,南區,分行臨櫃,4,<60萬,積極,0,4,1,1,1,1,0,7918,52,4396,129,47
103086,大眾理財,53,50-59,男,南區,分行臨櫃,2,<60萬,保守,1,2,1,0,0,0,1,19,0,0,1,33
103087,大眾理財,27,20-29,女,北區,理專業務,2,<60萬,穩健,0,2,1,1,0,0,0,49,2,0,1,18
103088,大眾理財,35,30-39,男,北區,分行臨櫃,2,<60萬,保守,0,1,1,0,0,0,0,8,0,0,1,16
103089,大眾理財,44,40-49,男,南區,理專業務,5,<60萬,穩健,1,3,1,1,1,0,0,19,1,995,13,49
103090,貴賓理財,40,40-49,男,北區,網銀／APP,7,<60萬,保守,1,2,1,0,1,0,0,66,0,6948,91,68
103091,貴賓理財,67,60+,女,中區,網銀／APP,7,120–250萬,穩健,0,4,1,1,0,1,1,6308,64,0,64,70
103092,貴賓理財,50,50-59,男,北區,分行臨櫃,12,<60萬,保守,1,3,1,1,0,1,0,3364,35,0,34,79
103093,財富管理,49,40-49,男,北區,分行臨櫃,7,120–250萬,保守,0,2,1,1,0,0,0,55,49,0,11,62
103094,貴賓理財,47,40-49,女,北區,網銀／APP,0,250萬+,穩健,0,4,1,1,0,1,1,3699,18,0,34,69
103095,大眾理財,45,40-49,女,北區,理專業務,2,<60萬,保守,0,3,1,1,1,0,0,36,31,1642,28,38
103096,大眾理財,55,50-59,女,南區,理專業務,1,<60萬,保守,0,4,1,1,1,0,1,19,16,1761,28,29
103097,大眾理財,36,30-39,女,中區,分行臨櫃,1,<60萬,穩健,1,2,1,0,0,0,1,19,0,0,1,32
103098,大眾理財,57,50-59,男,南區,分行臨櫃,1,<60萬,積極,0,2,1,1,0,0,0,17,10,0,2,17
103099,大眾理財,31,30-39,男,中區,分行臨櫃,1,60–120萬,保守,0,2,1,1,0,0,0,28,11,0,3,35
103100,大眾理財,46,40-49,男,北區,電話行銷,5,<60萬,穩健,1,2,1,1,0,0,0,15,20,0,5,46
103101,貴賓理財,55,50-59,女,北區,分行臨櫃,8,120–250萬,保守,1,2,1,1,0,0,0,79,21,0,5,88
103102,大眾理財,26,20-29,女,北區,分行臨櫃,2,60–120萬,穩健,0,1,1,0,0,0,0,34,0,0,1,21
103103,貴賓理財,52,50-59,女,南區,理專業務,8,250萬+,穩健,1,3,1,1,0,0,1,140,87,0,21,93
103104,財富管理,44,40-49,男,北區,理專業務,6,60–120萬,穩健,0,2,1,1,0,0,0,82,35,0,8,51
103105,財富管理,34,30-39,男,南區,網銀／APP,4,60–120萬,保守,0,3,1,1,0,0,1,125,12,0,5,41
103106,財富管理,47,40-49,男,中區,分行臨櫃,4,60–120萬,保守,1,3,1,1,0,1,0,541,26,0,11,67
103107,大眾理財,39,30-39,男,中區,網銀／APP,5,<60萬,穩健,0,2,1,0,1,0,0,11,0,1451,19,37
103108,財富管理,43,40-49,男,北區,分行臨櫃,4,<60萬,穩健,0,4,1,1,1,1,0,399,14,4143,61,50
103109,大眾理財,37,30-39,男,中區,網銀／APP,3,<60萬,穩健,1,2,1,1,0,0,0,14,15,0,3,39
103110,貴賓理財,49,40-49,男,中區,電話行銷,6,60–120萬,保守,0,2,1,1,0,0,0,523,39,0,12,61
103111,大眾理財,33,30-39,男,中區,分行臨櫃,2,<60萬,保守,0,1,1,0,0,0,0,17,0,0,1,13
103112,大眾理財,39,30-39,女,北區,理專業務,1,<60萬,穩健,1,3,1,1,0,0,1,48,18,0,6,40
103113,財富管理,36,30-39,女,中區,網銀／APP,3,120–250萬,保守,1,4,1,1,1,0,1,86,16,1150,20,80
103114,財富管理,73,60+,女,北區,電話行銷,7,60–120萬,積極,0,3,1,1,0,0,1,41,16,0,5,39
103115,大眾理財,22,20-29,女,中區,分行臨櫃,2,120–250萬,穩健,0,4,1,1,1,0,1,11,18,672,14,42
103116,財富管理,37,30-39,男,中區,網銀／APP,0,60–120萬,穩健,1,3,1,1,0,0,1,255,6,0,5,61
103117,大眾理財,32,30-39,男,北區,分行臨櫃,3,120–250萬,保守,1,2,1,1,0,0,0,29,6,0,2,57
103118,財富管理,66,60+,男,中區,電話行銷,3,60–120萬,保守,0,2,1,1,0,0,0,56,21,0,5,44
103119,大眾理財,23,20-29,男,北區,分行臨櫃,1,<60萬,積極,0,3,1,1,0,0,1,19,12,0,4,22
103120,大眾理財,42,40-49,女,中區,網銀／APP,4,<60萬,穩健,1,2,1,1,0,0,0,13,26,0,6,42
103121,大眾理財,40,40-49,男,中區,電話行銷,4,<60萬,保守,0,1,1,0,0,0,0,6,0,0,1,27
103122,大眾理財,41,40-49,女,中區,電話行銷,3,<60萬,積極,1,2,1,0,0,0,1,18,0,0,1,43
103123,大眾理財,51,50-59,女,南區,網銀／APP,2,<60萬,保守,0,2,1,0,1,0,0,9,0,339,5,16
103124,大眾理財,51,50-59,男,北區,網銀／APP,2,<60萬,穩健,0,2,1,1,0,0,0,14,10,0,2,24
103125,大眾理財,33,30-39,女,北區,網銀／APP,1,<60萬,保守,0,2,1,1,0,0,0,9,7,0,2,14
103126,大眾理財,40,40-49,女,中區,網銀／APP,0,<60萬,積極,0,2,1,1,0,0,0,15,8,0,2,26
103127,大眾理財,20,20-29,女,北區,網銀／APP,2,<60萬,積極,1,1,1,0,0,0,0,10,0,0,1,34
103128,大眾理財,39,30-39,男,北區,分行臨櫃,2,<60萬,保守,0,1,1,0,0,0,0,18,0,0,1,13
103129,財富管理,35,30-39,男,北區,網銀／APP,2,<60萬,保守,0,2,1,1,0,0,0,117,18,0,5,39
103130,貴賓理財,47,40-49,女,北區,分行臨櫃,12,60–120萬,穩健,0,4,1,1,0,1,1,5923,17,0,51,75
103131,大眾理財,20,20-29,女,東區,網銀／APP,2,60–120萬,保守,0,3,1,1,0,1,0,101,66,0,17,29
103132,貴賓理財,54,50-59,男,北區,網銀／APP,6,120–250萬,保守,1,2,1,0,1,0,0,50,0,1148,15,92
103133,大眾理財,20,20-29,女,北區,分行臨櫃,3,<60萬,穩健,1,2,1,0,0,0,1,9,0,0,1,32
103134,大眾理財,39,30-39,男,南區,電話行銷,4,<60萬,保守,1,2,1,0,0,0,1,36,0,0,2,42
103135,財富管理,30,30-39,女,東區,電話行銷,2,60–120萬,積極,1,4,1,1,1,0,1,437,26,5282,79,60
103136,財富管理,34,30-39,男,北區,網銀／APP,3,60–120萬,穩健,0,3,1,1,0,0,1,38,35,0,9,43
103137,財富管理,56,50-59,女,南區,理專業務,4,120–250萬,保守,0,4,1,0,1,1,1,563,0,6134,87,76
103138,大眾理財,44,40-49,男,北區,分行臨櫃,1,60–120萬,保守,0,3,1,1,0,0,1,47,14,0,5,42
103139,財富管理,56,50-59,女,南區,分行臨櫃,9,60–120萬,穩健,1,3,1,0,1,1,0,949,0,3525,55,77
103140,大眾理財,55,50-59,女,北區,分行臨櫃,11,<60萬,穩健,0,2,1,1,0,0,0,16,11,0,3,27
103141,大眾理財,29,20-29,男,北區,網銀／APP,3,<60萬,積極,1,1,1,0,0,0,0,19,0,0,1,37
103142,大眾理財,54,50-59,男,北區,分行臨櫃,3,60–120萬,保守,0,2,1,1,0,0,0,11,27,0,6,32
103143,私人銀行,38,30-39,女,中區,理專業務,14,250萬+,保守,0,5,1,1,1,1,1,6045,30,7446,151,99
103144,大眾理財,46,40-49,女,北區,網銀／APP,5,60–120萬,穩健,1,1,1,0,0,0,0,16,0,0,1,63
103145,財富管理,38,30-39,女,北區,網銀／APP,4,<60萬,保守,1,3,1,1,0,0,1,46,36,0,9,50
103146,財富管理,33,30-39,男,中區,網銀／APP,12,60–120萬,保守,0,3,1,0,1,0,1,17,0,2461,33,61
103147,財富管理,50,50-59,男,北區,網銀／APP,2,60–120萬,穩健,1,4,1,1,1,1,0,626,46,1035,30,69
103148,財富管理,54,50-59,男,南區,電話行銷,7,60–120萬,保守,1,3,1,1,0,1,0,1212,44,0,20,74
103149,財富管理,54,50-59,女,北區,網銀／APP,3,60–120萬,保守,0,3,1,1,0,1,0,843,31,0,15,53
103150,大眾理財,40,40-49,男,北區,電話行銷,4,<60萬,保守,0,4,1,1,1,0,1,24,12,1313,21,23
103151,大眾理財,39,30-39,男,北區,網銀／APP,2,<60萬,保守,0,3,1,1,1,0,0,11,4,1167,16,34
103152,大眾理財,43,40-49,女,北區,網銀／APP,8,<60萬,保守,0,2,1,1,0,0,0,67,8,0,2,39
103153,大眾理財,41,40-49,女,北區,網銀／APP,6,<60萬,保守,0,3,1,1,0,1,0,313,14,0,7,29
103154,大眾理財,43,40-49,女,北區,電話行銷,3,<60萬,積極,0,2,1,0,1,0,0,18,0,5414,71,37
103155,大眾理財,40,40-49,女,中區,網銀／APP,5,<60萬,保守,1,3,1,1,1,0,0,12,14,874,15,60
103156,大眾理財,47,40-49,女,北區,網銀／APP,1,<60萬,保守,1,2,1,0,1,0,0,14,0,544,7,53
103157,大眾理財,20,20-29,男,北區,分行臨櫃,0,60–120萬,積極,1,2,1,0,0,0,1,7,0,0,1,40
103158,大眾理財,36,30-39,女,南區,網銀／APP,1,<60萬,穩健,0,2,1,0,0,0,1,17,0,0,1,25
103159,貴賓理財,34,30-39,女,北區,分行臨櫃,15,60–120萬,保守,0,3,1,1,0,1,0,26172,186,0,238,81
103160,大眾理財,41,40-49,男,中區,理專業務,2,<60萬,積極,0,1,1,0,0,0,0,32,0,0,1,29
103161,私人銀行,73,60+,男,南區,分行臨櫃,12,250萬+,積極,1,3,1,1,0,1,0,2814,56,0,35,92
