CustomerID,YearMonth,AUM_k,CardSpend_k,LoanBalance_k,Contribution_k
104387,2026-02,14,0,0,0
104388,2026-02,34,13,567,0
104389,2026-02,407,25,0,0
104390,2026-02,24,0,0,0
104391,2026-02,36,18,0,0
104392,2026-02,96,10,0,0
104393,2026-02,13,0,0,0
104394,2026-02,1129,17,1060,2
104395,2026-02,22,6,0,0
104396,2026-02,19,98,597,2
104397,2026-02,39,14,0,0
104398,2026-02,31,54,0,1
104399,2026-02,36,12,0,0
104400,2026-02,1881,64,0,2
104401,2026-02,1728,43,4221,7
104402,2026-02,1236,21,0,1
104403,2026-02,38,27,706,1
104404,2026-02,10,31,0,0
104405,2026-02,9,10,0,0
104406,2026-02,18,0,0,0
104407,2026-02,2564,185,0,5
104408,2026-02,22,0,0,0
104409,2026-02,1174,0,0,0
104410,2026-02,19,25,0,0
104411,2026-02,20,29,0,0
104412,2026-02,58,28,0,0
104413,2026-02,2035,0,0,1
104414,2026-02,38,0,0,0
104415,2026-02,14,0,0,0
104416,2026-02,65,0,0,0
104417,2026-02,11,0,0,0
104418,2026-02,24,0,0,0
104419,2026-02,24,0,0,0
104420,2026-02,29,3,0,0
104421,2026-02,24,93,0,1
104422,2026-02,17,0,0,0
104423,2026-02,501,0,0,0
104424,2026-02,53,26,0,0
104425,2026-02,19,10,3464,4
104426,2026-02,9,41,0,0
104427,2026-02,10,7,0,0
104428,2026-02,21,12,0,0
104429,2026-02,10,21,0,0
104430,2026-02,12,13,0,0
104431,2026-02,12,12,0,0
104432,2026-02,6784,10,0,4
104433,2026-02,5969,0,0,3
104434,2026-02,8,0,0,0
104435,2026-02,754,9,0,0
104436,2026-02,36,0,0,0
104437,2026-02,86,30,0,0
104438,2026-02,15,0,0,0
104439,2026-02,602,0,0,0
104440,2026-02,19,10,0,0
104441,2026-02,15,61,2622,4
104442,2026-02,7,0,0,0
104443,2026-02,7185,4,4042,9
104444,2026-02,16640,0,0,10
104445,2026-02,8,0,0,0
104446,2026-02,160,2,0,0
104447,2026-02,13,0,0,0
104448,2026-02,14,0,0,0
104449,2026-02,11,0,0,0
104450,2026-02,45,11,451,0
104451,2026-02,8603,24,0,5
104452,2026-02,15698,21,0,10
104453,2026-02,40,30,0,0
104454,2026-02,1675,22,2353,4
104455,2026-02,9,21,596,1
104456,2026-02,15,12,600,0
104457,2026-02,26,9,0,0
104458,2026-02,28,18,495,0
104459,2026-02,505,34,0,1
104460,2026-02,962,68,1539,3
104461,2026-02,19,0,3446,4
104462,2026-02,14,24,0,0
104463,2026-02,34,8,0,0
104464,2026-02,313,35,0,0
104465,2026-02,62,19,0,0
104466,2026-02,22,15,0,0
104467,2026-02,10,0,0,0
104468,2026-02,26,71,0,1
104469,2026-02,14840,58,8382,20
104470,2026-02,6,0,2197,2
104471,2026-02,3306,22,0,2
104472,2026-02,12,0,0,0
104473,2026-02,36,19,0,0
104474,2026-02,20,5,0,0
104475,2026-02,10,0,804,0
104476,2026-02,20,14,0,0
104477,2026-02,25,0,0,0
104478,2026-02,14,41,0,0
104479,2026-02,91,58,0,1
104480,2026-02,14996,32,0,10
104481,2026-02,25,8,0,0
104482,2026-02,81,8,0,0
104483,2026-02,2425,56,0,2
104484,2026-02,63,14,0,0
104485,2026-02,6376,130,3987,11
104486,2026-02,26,0,0,0
104487,2026-02,75,18,0,0
104488,2026-02,7,3,0,0
104489,2026-02,17,17,0,0
104490,2026-02,47,0,0,0
104491,2026-02,25,25,0,0
104492,2026-02,46,23,0,0
104493,2026-02,17949,114,0,13
104494,2026-02,9,0,2470,3
104495,2026-02,28,34,0,0
104496,2026-02,13,7,0,0
104497,2026-02,366,19,0,0
104498,2026-02,10,4,0,0
104499,2026-02,83,6,0,0
104500,2026-02,194,42,0,1
104501,2026-02,13,34,1895,3
104502,2026-02,11,0,0,0
104503,2026-02,11,12,0,0
104504,2026-02,5,18,0,0
104505,2026-02,11,31,0,0
104506,2026-02,21,0,2238,2
104507,2026-02,10,17,0,0
104508,2026-02,24,22,0,0
104509,2026-02,148,45,5616,7
104510,2026-02,22,6,0,0
104511,2026-02,23,20,0,0
104512,2026-02,21,0,1829,2
104513,2026-02,7717,90,0,6
104514,2026-02,11,0,0,0
104515,2026-02,10,14,5174,6
104516,2026-02,10,0,0,0
104517,2026-02,28,0,0,0
104518,2026-02,10,17,0,0
104519,2026-02,54,30,3766,5
104520,2026-02,13,18,0,0
104521,2026-02,20,18,0,0
104522,2026-02,27,0,0,0
104523,2026-02,2502,7,4418,7
104524,2026-02,312,23,0,0
104525,2026-02,91,5,0,0
104526,2026-02,17,0,635,0
104527,2026-02,1678,0,1159,2
104528,2026-02,52,28,0,0
104529,2026-02,11,0,0,0
104530,2026-02,36,7,0,0
104531,2026-02,57,19,0,0
104532,2026-02,43,0,579,0
104533,2026-02,1399,41,2379,4
104534,2026-02,18,0,0,0
104535,2026-02,11,14,0,0
104536,2026-02,18,0,3526,4
104537,2026-02,3269,18,0,2
104538,2026-02,4204,55,0,3
104539,2026-02,20,5,0,0
104540,2026-02,1266,0,1725,3
104541,2026-02,9,0,0,0
104542,2026-02,10,0,0,0
104543,2026-02,16867,50,0,11
104544,2026-02,7,14,0,0
104545,2026-02,25,0,0,0
104546,2026-02,11,17,0,0
104547,2026-02,8584,54,3827,11
104548,2026-02,32,10,0,0
104549,2026-02,490,0,836,1
104550,2026-02,7,41,0,0
104551,2026-02,7,24,988,1
104552,2026-02,1867,0,0,1
104553,2026-02,643,12,0,0
104554,2026-02,29,17,0,0
104555,2026-02,38,13,0,0
104556,2026-02,64,0,0,0
104557,2026-02,1499,0,0,1
104558,2026-02,3283,13,0,2
104559,2026-02,7,0,0,0
104560,2026-02,2557,208,2692,8
104561,2026-02,2450,57,0,2
104562,2026-02,8,0,1436,1
104563,2026-02,8,24,0,0
104564,2026-02,2393,9,0,1
104565,2026-02,27,8,814,1
104566,2026-02,3046,45,0,3
104567,2026-02,63,117,0,2
104568,2026-02,13,28,260,0
104569,2026-02,24,0,0,0
104570,2026-02,15,37,2287,3
104571,2026-02,20,11,0,0
104572,2026-02,4200,14,0,3
104573,2026-02,17,0,0,0
104574,2026-02,80,0,0,0
104575,2026-02,141,10,0,0
104576,2026-02,23,12,0,0
104577,2026-02,47,26,0,0
104578,2026-02,18,0,0,0
104579,2026-02,34,0,0,0
104580,2026-02,19,22,0,0
104581,2026-02,46,207,0,3
104582,2026-02,330,44,0,1
104583,2026-02,48,71,3152,5
104584,2026-02,22445,67,0,15
104585,2026-02,462,105,2833,5
104586,2026-02,230,14,0,0
104587,2026-02,20,0,2030,2
104588,2026-02,15763,39,15796,30
104589,2026-02,61,52,2627,4
104590,2026-02,644,62,0,1
104591,2026-02,13,0,631,0
104592,2026-02,11,0,0,0
104593,2026-02,32,24,0,0
104594,2026-02,23,28,579,1
104595,2026-02,150,0,0,0
104596,2026-02,3296,18,2423,5
104597,2026-02,11,0,0,0
104598,2026-02,30,51,739,1
104599,2026-02,240,0,0,0
104600,2026-02,10,0,0,0
104601,2026-02,45,20,4336,5
104602,2026-02,525,53,0,1
104603,2026-02,18233,0,0,11
104604,2026-02,2134,25,0,1
104605,2026-02,2020,6,7338,10
104606,2026-02,7,0,0,0
104607,2026-02,57,9,0,0
104608,2026-02,34,0,1374,1
104609,2026-02,6,0,0,0
104610,2026-02,2062,379,0,8
104611,2026-02,78,95,1788,3
104612,2026-02,10,1,0,0
104613,2026-02,64,0,3024,3
104614,2026-02,8,10,1507,2
104615,2026-02,23,4,0,0
104616,2026-02,92,54,0,1
104617,2026-02,11,10,0,0
104618,2026-02,8,6,0,0
104619,2026-02,12,9,0,0
104620,2026-02,24,0,4845,6
104621,2026-02,19,21,0,0
104622,2026-02,8354,0,0,5
104623,2026-02,50,0,0,0
104624,2026-02,5790,10,25445,35
104625,2026-02,2657,7,0,1
104626,2026-02,933,30,0,1
104627,2026-02,1311,14,0,1
104628,2026-02,422,14,0,0
104629,2026-02,115,0,223,0
104630,2026-02,30,0,0,0
104631,2026-02,18,0,727,0
104632,2026-02,12,0,0,0
104633,2026-02,908,0,2145,3
104634,2026-02,15,44,0,0
104635,2026-02,235,18,0,0
104636,2026-02,14,0,0,0
104637,2026-02,11,0,0,0
104638,2026-02,20,0,0,0
104639,2026-02,23,6,0,0
104640,2026-02,83,0,0,0
104641,2026-02,41,0,0,0
104642,2026-02,8,11,0,0
104643,2026-02,7,19,0,0
104644,2026-02,15,0,0,0
104645,2026-02,32,0,0,0
104646,2026-02,10517,124,0,8
104647,2026-02,8567,75,5344,13
104648,2026-02,20,0,0,0
104649,2026-02,26,6,0,0
104650,2026-02,53,9,0,0
104651,2026-02,36,5,0,0
104652,2026-02,1517,26,0,1
104653,2026-02,7,11,0,0
104654,2026-02,45,44,0,0
104655,2026-02,13,30,0,0
104656,2026-02,208,34,0,0
104657,2026-02,3241,85,6500,11
104658,2026-02,11,0,0,0
104659,2026-02,28,19,2382,3
104660,2026-02,24,0,0,0
104661,2026-02,40,0,11795,14
104662,2026-02,20490,47,0,13
104663,2026-02,30,0,2685,3
104664,2026-02,55,35,0,0
104665,2026-02,7,18,0,0
104666,2026-02,11,0,0,0
104667,2026-02,3139,29,0,2
104668,2026-02,9,0,0,0
104669,2026-02,138,81,12581,17
104670,2026-02,9,0,0,0
104671,2026-02,22,0,0,0
104672,2026-02,13,6,0,0
104673,2026-02,9,0,675,0
104674,2026-02,61,36,0,0
104675,2026-02,2378,44,0,2
104676,2026-02,26,7,0,0
104677,2026-02,19,0,0,0
104678,2026-02,30,0,4036,5
104679,2026-02,24,0,0,0
104680,2026-02,879,52,1886,4
104681,2026-02,25393,26,0,16
104682,2026-02,64,0,0,0
104683,2026-02,935,0,0,0
104684,2026-02,337,0,1842,2
104685,2026-02,4667,225,0,7
104686,2026-02,9,0,0,0
104687,2026-02,21,0,0,0
104688,2026-02,13,11,0,0
104689,2026-02,825,7,825,1
104690,2026-02,2451,5,0,1
104691,2026-02,283,0,1600,2
104692,2026-02,35,50,0,0
104693,2026-02,64,0,0,0
104694,2026-02,292,77,0,1
104695,2026-02,100,0,0,0
104696,2026-02,1760,8,711,2
104697,2026-02,14,10,0,0
104698,2026-02,17,7,0,0
104699,2026-02,38,19,0,0
104700,2026-02,143,55,0,1
104701,2026-02,2301,27,0,2
104702,2026-02,26,5,0,0
104703,2026-02,13,0,0,0
104704,2026-02,21,0,0,0
104705,2026-02,312,24,0,0
104706,2026-02,13,7,0,0
104707,2026-02,7,0,6753,8
104708,2026-02,8,28,0,0
104709,2026-02,14,24,0,0
104710,2026-02,15,37,0,0
104711,2026-02,1350,22,0,1
104712,2026-02,21,35,0,0
104713,2026-02,10,0,0,0
104714,2026-02,1351,56,0,2
104715,2026-02,36,0,0,0
104716,2026-02,26,22,0,0
104717,2026-02,11,0,0,0
104718,2026-02,32,52,0,0
104719,2026-02,10,13,0,0
104720,2026-02,20,11,0,0
104721,2026-02,21,34,0,0
104722,2026-02,12,14,0,0
104723,2026-02,24,7,0,0
104724,2026-02,9,0,0,0
104725,2026-02,308,7,1454,2
104726,2026-02,18,3,2426,3
104727,2026-02,28,23,0,0
104728,2026-02,27,25,0,0
104729,2026-02,40,0,0,0
104730,2026-02,17,84,0,1
104731,2026-02,19,0,1755,2
104732,2026-02,169,61,0,1
104733,2026-02,17,19,0,0
104734,2026-02,12,0,0,0
104735,2026-02,4734,38,0,3
104736,2026-02,55,83,0,1
104737,2026-02,6142,54,5100,11
104738,2026-02,15,0,0,0
104739,2026-02,10,0,7019,8
104740,2026-02,324,36,0,1
104741,2026-02,36,24,0,0
104742,2026-02,51,0,0,0
104743,2026-02,26,9,0,0
104744,2026-02,26,18,771,1
104745,2026-02,25,17,0,0
104746,2026-02,18,30,0,0
104747,2026-02,9,11,0,0
104748,2026-02,24,6,3159,4
104749,2026-02,15083,21,10471,22
104750,2026-02,50,18,9398,11
104751,2026-02,25,31,0,0
104752,2026-02,32,0,2666,3
104753,2026-02,7,0,3279,4
104754,2026-02,26,3,0,0
104755,2026-02,368,9,1843,2
104756,2026-02,14,0,0,0
104757,2026-02,19,0,0,0
104758,2026-02,7863,105,0,7
104759,2026-02,8,0,0,0
104760,2026-02,8099,118,0,7
104761,2026-02,74,9,0,0
104762,2026-02,10,8,667,0
104763,2026-02,5010,68,0,4
104764,2026-02,9,0,0,0
104765,2026-02,20,46,0,0
104766,2026-02,12,0,0,0
104767,2026-02,60,76,0,1
104768,2026-02,36,0,227,0
104769,2026-02,21,0,0,0
104770,2026-02,61,5,0,0
104771,2026-02,32,24,0,0
104772,2026-02,28,0,6667,8
104773,2026-02,9,14,0,0
104774,2026-02,47,0,644,0
104775,2026-02,19,27,0,0
104776,2026-02,10,0,0,0
104777,2026-02,8,8,3646,4
104778,2026-02,14,0,0,0
104779,2026-02,14,0,0,0
104780,2026-02,102,15,0,0
104781,2026-02,10,0,0,0
104782,2026-02,26133,48,0,17
104783,2026-02,26,88,0,1
104784,2026-02,19,0,0,0
104785,2026-02,2497,65,11415,17
104786,2026-02,5174,36,2202,6
104787,2026-02,43,31,0,0
104788,2026-02,3247,0,0,2
104789,2026-02,22,0,689,0
104790,2026-02,217,97,0,1
104791,2026-02,48,12,0,0
104792,2026-02,56,15,2222,3
104793,2026-02,12,12,0,0
104794,2026-02,9286,21,0,6
104795,2026-02,30,39,0,0
104796,2026-02,18,15,1879,2
104797,2026-02,38,0,0,0
104798,2026-02,18,0,0,0
104799,2026-02,404,97,6907,10
104800,2026-02,206,23,3594,5
104801,2026-02,12,12,0,0
104802,2026-02,7,0,0,0
104803,2026-02,234,0,0,0
104804,2026-02,9,9,0,0
104805,2026-02,2564,0,0,1
104806,2026-02,581,39,1973,3
104807,2026-02,13,11,0,0
104808,2026-02,185,0,0,0
104809,2026-02,10,8,0,0
104810,2026-02,32,28,0,0
104811,2026-02,105,0,0,0
104812,2026-02,1464,26,0,1
104813,2026-02,7,0,0,0
104814,2026-02,1878,88,4541,8
104815,2026-02,10,0,0,0
104816,2026-02,19,7,1176,1
104817,2026-02,13,0,0,0
104818,2026-02,91,23,0,0
104819,2026-02,17,0,0,0
104820,2026-02,31,0,0,0
104821,2026-02,1253,46,0,1
104822,2026-02,308,0,0,0
104823,2026-02,1063,43,1028,2
104824,2026-02,69,5,0,0
104825,2026-02,13,5,384,0
104826,2026-02,18,0,0,0
104827,2026-02,12,18,0,0
104828,2026-02,105,0,0,0
104829,2026-02,2061,0,0,1
104830,2026-02,8002,64,0,6
104831,2026-02,15,9,0,0
104832,2026-02,107,0,0,0
104833,2026-02,24,9,0,0
104834,2026-02,59,71,0,1
104835,2026-02,15,14,0,0
104836,2026-02,95,75,5177,7
104837,2026-02,20,0,0,0
104838,2026-02,13,14,0,0
104839,2026-02,145,0,0,0
104840,2026-02,22,0,0,0
104841,2026-02,3211,0,0,2
104842,2026-02,14,0,0,0
104843,2026-02,29,6,0,0
104844,2026-02,15,5,0,0
104845,2026-02,36,12,0,0
104846,2026-02,17,0,0,0
104847,2026-02,13,0,7233,8
104848,2026-02,22,36,1635,2
104849,2026-02,38,0,0,0
104850,2026-02,567,21,0,0
104851,2026-02,30,0,4865,6
104852,2026-02,42,41,0,0
104853,2026-02,3123,4,3308,6
104854,2026-02,45,14,0,0
104855,2026-02,11,0,0,0
104856,2026-02,2252,36,5501,9
104857,2026-02,100,24,0,0
104858,2026-02,102,51,0,0
104859,2026-02,29,15,804,1
104860,2026-02,9,72,1681,3
104861,2026-02,10,0,0,0
104862,2026-02,262,30,0,0
104863,2026-02,14,10,0,0
104864,2026-02,608,57,2101,4
104865,2026-02,87,0,1162,1
104866,2026-02,7,3,0,0
104867,2026-02,22,10,0,0
104868,2026-02,10,8,0,0
104869,2026-02,29,0,0,0
104870,2026-02,75,0,0,0
104871,2026-02,25,13,257,0
104872,2026-02,47,4,0,0
104873,2026-02,40,28,346,0
104874,2026-02,151,53,0,1
104875,2026-02,43,7,0,0
104876,2026-02,64,26,0,0
104877,2026-02,45,11,0,0
104878,2026-02,206,25,0,0
104879,2026-02,27,21,0,0
104880,2026-02,10,5,3684,4
104881,2026-02,34,7,0,0
104882,2026-02,14,7,0,0
104883,2026-02,14,0,0,0
104884,2026-02,13,29,0,0
104885,2026-02,861,0,0,0
104886,2026-02,482,0,0,0
104887,2026-02,13,24,0,0
104888,2026-02,77,0,0,0
104889,2026-02,55,8,2852,3
104890,2026-02,20429,54,0,14
104891,2026-02,14,0,0,0
104892,2026-02,14,6,0,0
104893,2026-02,51,0,0,0
104894,2026-02,13,0,1890,2
104895,2026-02,1639,0,6361,9
104896,2026-02,12,10,0,0
104897,2026-02,12,0,1207,1
104898,2026-02,6,0,0,0
104899,2026-02,1385,100,1350,4
104900,2026-02,560,39,0,1
104901,2026-02,181,0,0,0
104902,2026-02,6,19,0,0
104903,2026-02,15,0,0,0
104904,2026-02,4395,27,0,3
104905,2026-02,97,26,11258,14
104906,2026-02,13,19,0,0
104907,2026-02,452,86,0,1
104908,2026-02,69,0,0,0
104909,2026-02,23,62,0,1
104910,2026-02,9,0,8505,10
104911,2026-02,22,4,0,0
104912,2026-02,26,35,0,0
104913,2026-02,127,0,0,0
104914,2026-02,21629,25,0,14
104915,2026-02,10,44,0,0
104916,2026-02,56,22,2656,3
104917,2026-02,122,23,0,0
104918,2026-02,238,0,2329,3
104919,2026-02,1963,9,7926,11
104920,2026-02,29,7,158,0
104921,2026-02,17,8,0,0
104922,2026-02,8,4,0,0
104923,2026-02,12,0,906,1
104924,2026-02,1631,51,0,2
104925,2026-02,28,26,0,0
104926,2026-02,8,7,0,0
104927,2026-02,24,3,0,0
104928,2026-02,18,0,0,0
104929,2026-02,1951,10,548,2
104930,2026-02,18,13,0,0
104931,2026-02,34,47,0,0
104932,2026-02,94,17,0,0
104933,2026-02,76,24,2821,3
104934,2026-02,211,3,0,0
104935,2026-02,644,0,341,0
104936,2026-02,9,0,863,1
104937,2026-02,25,20,0,0
104938,2026-02,113,14,2152,3
104939,2026-02,1125,0,7172,9
104940,2026-02,21,0,0,0
104941,2026-02,101,37,0,0
104942,2026-02,17,7,0,0
104943,2026-02,12,0,2239,2
104944,2026-02,11955,15,0,7
104945,2026-02,12,0,0,0
104946,2026-02,224,0,0,0
104947,2026-02,34,21,1644,2
104948,2026-02,1552,0,0,1
104949,2026-02,38,35,0,0
104950,2026-02,53,0,2469,3
104951,2026-02,12,44,0,0
104952,2026-02,1331,15,4862,7
104953,2026-02,8,0,0,0
104954,2026-02,7787,76,0,6
104955,2026-02,9,14,0,0
104956,2026-02,11,11,0,0
104957,2026-02,336,27,0,0
104958,2026-02,14,0,641,0
104959,2026-02,20,0,836,1
104960,2026-02,57,10,942,1
104961,2026-02,27,11,0,0
104962,2026-02,13,0,1550,1
104963,2026-02,206,0,0,0
104964,2026-02,11,0,0,0
104965,2026-02,11,0,0,0
104966,2026-02,55,19,0,0
104967,2026-02,23,6,0,0
104968,2026-02,12,10,0,0
104969,2026-02,32,31,0,0
104970,2026-02,185,17,0,0
104971,2026-02,39,0,0,0
104972,2026-02,252,0,535,1
104973,2026-02,18,11,0,0
104974,2026-02,2397,22,0,2
104975,2026-02,216,0,2939,3
104976,2026-02,13,71,0,1
104977,2026-02,17,9,0,0
104978,2026-02,208,0,0,0
104979,2026-02,34,43,0,0
104980,2026-02,1289,227,4842,11
104981,2026-02,11448,23,0,7
104982,2026-02,20,5,0,0
104983,2026-02,14,0,0,0
104984,2026-02,32,24,0,0
104985,2026-02,9,6,1083,1
104986,2026-02,22,10,0,0
104987,2026-02,59,10,0,0
104988,2026-02,18,10,0,0
104989,2026-02,4982,35,0,3
104990,2026-02,115,27,1468,2
104991,2026-02,12,32,1539,2
104992,2026-02,699,23,0,0
104993,2026-02,108,0,0,0
104994,2026-02,37,27,0,0
104995,2026-02,9,0,0,0
104996,2026-02,440,0,0,0
104997,2026-02,9,24,0,0
104998,2026-02,8,54,2189,3
104999,2026-02,15,0,1237,1
105000,2026-02,12,48,0,0
100001,2026-03,1391,9,0,1
100002,2026-03,6,7,0,0
100003,2026-03,3959,18,0,2
100004,2026-03,183,39,1945,3
100005,2026-03,33,6,1723,2
100006,2026-03,14017,67,0,10
100007,2026-03,1298,0,5241,7
100008,2026-03,546,22,0,0
100009,2026-03,9,23,0,0
100010,2026-03,12,9,0,0
100011,2026-03,378,0,0,0
100012,2026-03,304,10,4095,5
100013,2026-03,45,0,0,0
100014,2026-03,24,38,0,0
100015,2026-03,12,21,0,0
100016,2026-03,290,0,0,0
100017,2026-03,8,0,1713,2
100018,2026-03,20,0,0,0
100019,2026-03,6136,0,0,4
100020,2026-03,36,25,0,0
100021,2026-03,9668,9,3694,11
100022,2026-03,11,0,0,0
100023,2026-03,10596,52,0,7
100024,2026-03,335,59,0,1
100025,2026-03,67,4,0,0
100026,2026-03,94,0,0,0
100027,2026-03,21,49,5832,8
100028,2026-03,19,161,0,2
100029,2026-03,14,18,0,0
100030,2026-03,73,76,469,2
100031,2026-03,2162,0,5344,8
100032,2026-03,2170,13,2240,4
100033,2026-03,26,44,0,0
100034,2026-03,12,0,0,0
100035,2026-03,56,11,0,0
100036,2026-03,38,0,0,0
100037,2026-03,10,0,0,0
100038,2026-03,44,0,0,0
100039,2026-03,448,5,0,0
100040,2026-03,2337,25,0,2
100041,2026-03,16,0,1201,1
100042,2026-03,52,0,0,0
100043,2026-03,55,0,1850,2
100044,2026-03,10,0,0,0
100045,2026-03,296,18,0,0
100046,2026-03,837,77,1944,4
100047,2026-03,12,12,1907,2
100048,2026-03,9,7,0,0
100049,2026-03,2447,0,0,1
100050,2026-03,21,11,0,0
100051,2026-03,12,11,0,0
100052,2026-03,14,0,0,0
100053,2026-03,1780,7,0,1
100054,2026-03,775,19,0,0
100055,2026-03,175,0,0,0
100056,2026-03,194,0,2828,3
100057,2026-03,17,27,0,0
100058,2026-03,21,0,0,0
100059,2026-03,20,17,0,0
100060,2026-03,8,9,0,0
100061,2026-03,39,49,5021,7
100062,2026-03,18,40,1121,2
100063,2026-03,16,0,0,0
100064,2026-03,28,0,0,0
100065,2026-03,1979,24,0,1
100066,2026-03,26,12,0,0
100067,2026-03,13,6,0,0
100068,2026-03,37,0,3164,4
100069,2026-03,26,0,0,0
100070,2026-03,23,0,0,0
100071,2026-03,13,43,0,0
100072,2026-03,16,0,1146,1
100073,2026-03,3060,35,0,2
100074,2026-03,8,23,0,0
100075,2026-03,8,8,0,0
100076,2026-03,13,6,4324,5
100077,2026-03,18,4,0,0
100078,2026-03,64,18,6487,8
100079,2026-03,25,7,0,0
100080,2026-03,1809,8,1454,3
100081,2026-03,1489,51,0,1
100082,2026-03,14,7,0,0
100083,2026-03,3015,35,0,2
100084,2026-03,43,7,0,0
100085,2026-03,14,20,0,0
100086,2026-03,23,0,0,0
100087,2026-03,1166,52,0,1
100088,2026-03,9,4,0,0
100089,2026-03,8,7,0,0
100090,2026-03,42,26,0,0
100091,2026-03,32,8,0,0
100092,2026-03,2087,0,0,1
100093,2026-03,37,0,1985,2
100094,2026-03,11,10,0,0
100095,2026-03,34,14,0,0
100096,2026-03,1988,23,0,1
100097,2026-03,227,0,2541,3
100098,2026-03,6,0,883,1
100099,2026-03,8,9,0,0
100100,2026-03,22361,0,0,14
100101,2026-03,21682,33,0,14
100102,2026-03,430,36,0,1
100103,2026-03,79,10,0,0
100104,2026-03,15377,58,0,10
100105,2026-03,1361,16,0,1
100106,2026-03,38,10,0,0
100107,2026-03,9,0,0,0
100108,2026-03,9,6,0,0
100109,2026-03,47,8,388,0
100110,2026-03,5976,42,2843,8
100111,2026-03,7,0,0,0
100112,2026-03,11,0,0,0
100113,2026-03,58,0,0,0
100114,2026-03,410,10,0,0
100115,2026-03,8,11,0,0
100116,2026-03,40,18,0,0
100117,2026-03,63,22,0,0
100118,2026-03,3393,71,0,3
100119,2026-03,17,72,0,1
100120,2026-03,227,36,0,0
100121,2026-03,21,0,693,0
100122,2026-03,213,12,0,0
100123,2026-03,26,0,3982,5
100124,2026-03,16,0,0,0
100125,2026-03,12,0,0,0
100126,2026-03,443,0,1672,2
100127,2026-03,16,18,0,0
100128,2026-03,20,9,3887,5
100129,2026-03,12,0,0,0
100130,2026-03,12,10,647,0
100131,2026-03,40,7,0,0
100132,2026-03,5296,0,0,3
100133,2026-03,23,0,0,0
100134,2026-03,12,12,0,0
100135,2026-03,39,0,0,0
100136,2026-03,20,0,0,0
100137,2026-03,3536,0,0,2
100138,2026-03,45,0,0,0
100139,2026-03,52,23,0,0
100140,2026-03,371,0,0,0
100141,2026-03,9,0,0,0
100142,2026-03,195,11,190,0
100143,2026-03,434,33,0,0
100144,2026-03,17,11,958,1
100145,2026-03,19,0,0,0
100146,2026-03,17,0,0,0
100147,2026-03,17,6,0,0
100148,2026-03,12,18,759,1
100149,2026-03,13,8,0,0
100150,2026-03,14,4,0,0
100151,2026-03,54,132,0,2
100152,2026-03,7232,39,4109,10
100153,2026-03,24,10,0,0
100154,2026-03,48,0,0,0
100155,2026-03,29,74,0,1
100156,2026-03,34,30,0,0
100157,2026-03,189,82,0,1
100158,2026-03,153,24,2922,4
100159,2026-03,121,51,0,0
100160,2026-03,168,0,0,0
100161,2026-03,18,7,0,0
100162,2026-03,3791,0,1071,4
100163,2026-03,22,35,0,0
100164,2026-03,8,9,0,0
100165,2026-03,16,0,0,0
100166,2026-03,81,18,0,0
100167,2026-03,53,20,0,0
100168,2026-03,1442,42,0,1
100169,2026-03,16,0,0,0
100170,2026-03,18401,87,0,13
100171,2026-03,9,11,0,0
100172,2026-03,28,0,0,0
100173,2026-03,13,0,0,0
100174,2026-03,2677,45,5300,9
100175,2026-03,95,1,0,0
100176,2026-03,66,0,0,0
100177,2026-03,29,0,0,0
100178,2026-03,3943,94,0,4
100179,2026-03,1560,36,11347,16
100180,2026-03,41,0,0,0
100181,2026-03,7476,64,0,6
100182,2026-03,195,38,0,0
100183,2026-03,10,12,0,0
100184,2026-03,17,0,2999,3
100185,2026-03,207,30,0,0
100186,2026-03,2476,106,0,3
100187,2026-03,7,26,0,0
100188,2026-03,10,14,2473,3
100189,2026-03,1303,32,0,1
100190,2026-03,20,0,0,0
100191,2026-03,15461,29,0,10
100192,2026-03,18,25,0,0
100193,2026-03,26,43,0,0
100194,2026-03,13,22,0,0
100195,2026-03,13,0,0,0
100196,2026-03,29,0,0,0
100197,2026-03,75,0,0,0
100198,2026-03,1453,22,0,1
100199,2026-03,278,0,0,0
100200,2026-03,7,19,0,0
100201,2026-03,58,65,0,1
100202,2026-03,33006,14,0,21
100203,2026-03,35,43,0,0
100204,2026-03,17,33,0,0
100205,2026-03,14,20,0,0
100206,2026-03,139,0,0,0
100207,2026-03,16,29,0,0
100208,2026-03,43,0,12858,16
100209,2026-03,12,11,0,0
100210,2026-03,8,39,0,0
100211,2026-03,2153,52,0,2
100212,2026-03,549,0,0,0
100213,2026-03,27,0,0,0
100214,2026-03,134,25,2943,4
100215,2026-03,42,0,0,0
100216,2026-03,60,18,0,0
100217,2026-03,41,0,0,0
100218,2026-03,13,11,0,0
100219,2026-03,2892,10,0,2
100220,2026-03,37,0,1033,1
100221,2026-03,11,6,0,0
100222,2026-03,9,0,0,0
100223,2026-03,587,48,0,1
100224,2026-03,2435,50,0,2
100225,2026-03,37,4,0,0
100226,2026-03,379,33,0,0
100227,2026-03,10,6,0,0
100228,2026-03,25,12,901,1
100229,2026-03,301,44,0,1
100230,2026-03,23,14,2436,3
100231,2026-03,9,13,0,0
100232,2026-03,26,0,1768,2
100233,2026-03,4142,22,1412,4
100234,2026-03,20,0,0,0
100235,2026-03,2022,35,0,2
100236,2026-03,752,0,1729,2
100237,2026-03,220,0,0,0
100238,2026-03,741,7,0,0
100239,2026-03,17,10,0,0
