CustomerID,Segment,_seg,Age,AgeBand,Region,Channel,TenureYears,IncomeBand,RiskProfile,Active90D,ProductCount,Has_Deposit,Has_CreditCard,Has_Loan,Has_Wealth,Has_Insurance,TotalAUM_k,AUM_萬,CardMonthlySpend_k,LoanBalance_k,AnnualContribution_k,Prop_CreditCard,Prop_Loan,Prop_Wealth,Prop_Insurance,WealthPropensity_ML,現有商品
102156,財富管理,1,38,30-39,北區,分行臨櫃,8,120–250萬,積極,0,3,1,1,1,0,0,134,13,68,4572,75,60,62,65,59,65,存卡貸
102157,大眾理財,0,24,20-29,北區,電話行銷,1,<60萬,積極,1,2,1,1,0,0,0,11,1,6,0,1,40,40,16,40,16,存卡
102158,大眾理財,0,44,40-49,北區,電話行銷,2,<60萬,穩健,1,2,1,1,0,0,0,41,4,4,0,1,41,40,17,39,17,存卡
102159,大眾理財,0,28,20-29,南區,分行臨櫃,1,<60萬,積極,1,1,1,0,0,0,0,19,2,0,0,1,39,49,18,42,18,存
102160,大眾理財,0,50,50-59,北區,網銀／APP,2,<60萬,保守,0,2,1,0,0,1,0,213,21,0,0,3,41,44,22,42,22,存財
102161,大眾理財,0,23,20-29,北區,網銀／APP,6,<60萬,積極,0,4,1,1,1,0,1,6,1,5,1909,27,43,44,17,42,17,存卡貸保
102162,大眾理財,0,39,30-39,北區,網銀／APP,6,<60萬,穩健,1,2,1,1,0,0,0,13,1,5,0,1,44,42,17,39,17,存卡
102163,大眾理財,0,50,50-59,中區,分行臨櫃,2,<60萬,穩健,1,2,1,0,0,0,1,16,2,0,0,1,36,48,20,38,20,存保
102164,大眾理財,0,20,20-29,北區,網銀／APP,3,<60萬,穩健,0,3,1,1,1,0,0,17,2,16,2463,36,46,43,17,41,17,存卡貸
102165,貴賓理財,2,72,60+,東區,理專業務,6,60–120萬,積極,1,4,1,1,1,1,0,7065,706,20,6343,141,70,58,93,76,93,存卡貸財
102166,大眾理財,0,33,30-39,中區,網銀／APP,1,<60萬,積極,0,1,1,0,0,0,0,13,1,0,0,1,42,45,19,43,19,存
102167,貴賓理財,2,51,50-59,中區,網銀／APP,8,60–120萬,保守,1,4,1,1,1,1,0,7150,715,67,2008,96,75,59,90,69,90,存卡貸財
102168,大眾理財,0,44,40-49,中區,分行臨櫃,1,<60萬,保守,0,4,1,1,1,0,1,10,1,38,4445,67,38,50,16,39,16,存卡貸保
102169,大眾理財,0,45,40-49,北區,分行臨櫃,2,<60萬,保守,0,2,1,1,0,0,0,33,3,29,0,7,42,49,17,37,17,存卡
102170,大眾理財,0,41,40-49,東區,理專業務,0,60–120萬,穩健,0,1,1,0,0,0,0,33,3,0,0,1,42,43,25,45,25,存
102171,大眾理財,0,48,40-49,東區,理專業務,4,60–120萬,保守,1,2,1,0,1,0,0,20,2,0,463,6,41,42,23,41,23,存貸
102172,大眾理財,0,43,40-49,北區,分行臨櫃,5,<60萬,穩健,1,2,1,0,0,0,1,28,3,0,0,2,39,48,22,38,22,存保
102173,大眾理財,0,57,50-59,中區,理專業務,3,120–250萬,保守,0,1,1,0,0,0,0,14,1,0,0,1,41,43,21,41,21,存
102174,大眾理財,0,43,40-49,北區,分行臨櫃,3,60–120萬,積極,0,2,1,1,0,0,0,15,2,10,0,2,39,46,17,42,17,存卡
102175,大眾理財,0,59,50-59,中區,網銀／APP,2,<60萬,穩健,1,3,1,1,0,0,1,14,1,14,0,4,40,44,19,38,19,存卡保
102176,大眾理財,0,47,40-49,南區,網銀／APP,4,<60萬,穩健,0,4,1,1,1,0,1,42,4,13,4045,57,44,47,17,44,17,存卡貸保
102177,大眾理財,0,20,20-29,南區,網銀／APP,8,<60萬,保守,0,3,1,1,0,0,1,19,2,16,0,5,47,46,15,42,15,存卡保
102178,財富管理,1,72,60+,北區,網銀／APP,2,60–120萬,穩健,1,4,1,1,0,1,1,670,67,15,0,11,57,54,74,56,74,存卡財保
102179,大眾理財,0,31,30-39,中區,網銀／APP,2,60–120萬,保守,1,2,1,0,0,0,1,16,2,0,0,1,43,42,21,39,21,存保
102180,貴賓理財,2,66,60+,中區,分行臨櫃,2,60–120萬,穩健,1,3,1,1,0,1,0,2791,279,55,0,34,68,63,92,69,92,存卡財
102181,財富管理,1,44,40-49,北區,理專業務,4,250萬+,積極,1,4,1,1,0,1,1,1528,153,21,0,19,55,58,73,60,73,存卡財保
102182,貴賓理財,2,61,60+,中區,分行臨櫃,4,120–250萬,穩健,1,3,1,1,0,1,0,3684,368,177,0,67,70,69,94,69,94,存卡財
102183,財富管理,1,36,30-39,中區,分行臨櫃,3,120–250萬,積極,1,3,1,1,1,0,0,22,2,11,3827,52,57,57,61,57,61,存卡貸
102184,大眾理財,0,44,40-49,南區,理專業務,5,<60萬,保守,1,2,1,1,0,0,0,9,1,12,0,3,42,44,16,39,16,存卡
102185,大眾理財,0,35,30-39,東區,網銀／APP,5,<60萬,穩健,1,1,1,0,0,0,0,13,1,0,0,1,45,44,23,43,23,存
102186,大眾理財,0,55,50-59,北區,網銀／APP,1,<60萬,積極,1,2,1,1,0,0,0,45,4,17,0,4,41,44,20,39,20,存卡
102187,財富管理,1,48,40-49,北區,分行臨櫃,5,60–120萬,穩健,0,3,1,0,1,0,1,16,2,0,1492,21,59,61,71,56,71,存貸保
102188,大眾理財,0,48,40-49,北區,分行臨櫃,7,<60萬,積極,0,2,1,0,0,0,1,21,2,0,0,1,38,51,21,42,21,存保
102189,大眾理財,0,20,20-29,北區,分行臨櫃,4,60–120萬,穩健,0,2,1,1,0,0,0,54,5,8,0,2,43,44,15,41,15,存卡
102190,貴賓理財,2,49,40-49,北區,網銀／APP,2,120–250萬,保守,1,4,1,1,1,1,0,10632,1063,11,1706,106,79,53,92,70,92,存卡貸財
102191,大眾理財,0,42,40-49,南區,網銀／APP,5,<60萬,保守,1,3,1,1,0,1,0,294,29,32,0,11,41,44,16,42,16,存卡財
102192,大眾理財,0,40,40-49,北區,網銀／APP,4,<60萬,穩健,0,1,1,0,0,0,0,15,2,0,0,1,45,45,21,41,21,存
102193,財富管理,1,54,50-59,中區,理專業務,5,60–120萬,積極,0,2,1,0,0,1,0,2414,241,0,0,20,53,56,70,61,70,存財
102194,大眾理財,0,33,30-39,北區,理專業務,2,<60萬,穩健,1,2,1,1,0,0,0,52,5,25,0,6,41,42,19,38,19,存卡
102195,大眾理財,0,38,30-39,北區,網銀／APP,3,<60萬,保守,1,2,1,1,0,0,0,28,3,14,0,3,45,42,18,37,18,存卡
102196,財富管理,1,56,50-59,南區,理專業務,20,120–250萬,穩健,0,2,1,1,0,0,0,76,8,37,0,9,62,60,61,61,61,存卡
102197,大眾理財,0,20,20-29,中區,理專業務,0,<60萬,穩健,0,2,1,1,0,0,0,41,4,7,0,2,41,42,16,40,16,存卡
102198,大眾理財,0,44,40-49,北區,理專業務,2,60–120萬,保守,0,3,1,1,0,0,1,19,2,10,0,4,41,43,21,39,21,存卡保
102199,大眾理財,0,34,30-39,南區,電話行銷,2,<60萬,穩健,0,1,1,0,0,0,0,18,2,0,0,1,43,44,17,44,17,存
102200,財富管理,1,33,30-39,北區,分行臨櫃,0,60–120萬,積極,0,4,1,0,1,1,1,2401,240,0,1690,43,55,59,73,60,73,存貸財保
102201,大眾理財,0,41,40-49,北區,分行臨櫃,10,<60萬,穩健,0,2,1,0,0,0,1,12,1,0,0,1,40,50,19,41,19,存保
102202,貴賓理財,2,63,60+,北區,理專業務,2,60–120萬,保守,1,4,1,1,0,1,1,65654,6565,3,0,496,90,45,93,71,93,存卡財保
102203,貴賓理財,2,61,60+,中區,網銀／APP,2,120–250萬,穩健,1,3,1,0,0,1,1,5156,516,0,0,41,73,57,94,72,94,存財保
102204,大眾理財,0,36,30-39,北區,理專業務,0,<60萬,保守,1,2,1,1,0,0,0,15,2,36,0,8,41,43,20,36,20,存卡
102205,大眾理財,0,47,40-49,南區,電話行銷,2,<60萬,穩健,1,2,1,1,0,0,0,31,3,10,0,2,41,42,15,41,15,存卡
102206,大眾理財,0,47,40-49,中區,分行臨櫃,4,60–120萬,積極,0,4,1,1,0,1,1,755,76,6,0,10,32,46,16,45,16,存卡財保
102207,財富管理,1,43,40-49,北區,網銀／APP,4,250萬+,穩健,0,3,1,1,0,1,0,753,75,48,0,18,62,60,71,61,71,存卡財
102208,大眾理財,0,30,30-39,南區,理專業務,1,<60萬,積極,1,1,1,0,0,0,0,7,1,0,0,1,40,45,20,43,20,存
102209,大眾理財,0,31,30-39,北區,分行臨櫃,3,<60萬,穩健,1,1,1,0,0,0,0,14,1,0,0,1,41,47,20,38,20,存
102210,大眾理財,0,47,40-49,北區,電話行銷,2,<60萬,保守,0,2,1,1,0,0,0,21,2,4,0,1,43,42,16,39,16,存卡
102211,私人銀行,3,54,50-59,北區,理專業務,15,60–120萬,穩健,1,4,1,1,0,1,1,6231,623,19,0,54,80,47,98,80,98,存卡財保
102212,大眾理財,0,26,20-29,北區,分行臨櫃,1,<60萬,穩健,1,3,1,1,1,0,0,17,2,24,1508,25,40,46,16,37,16,存卡貸
102213,貴賓理財,2,31,30-39,北區,分行臨櫃,3,120–250萬,保守,1,3,1,1,0,1,0,3992,399,17,0,35,74,58,91,69,91,存卡財
102214,大眾理財,0,47,40-49,北區,網銀／APP,5,60–120萬,保守,0,1,1,0,0,0,0,8,1,0,0,1,46,44,21,41,21,存
102215,貴賓理財,2,43,40-49,中區,理專業務,2,120–250萬,穩健,0,4,1,1,0,1,1,8093,809,163,0,99,73,65,95,71,95,存卡財保
102216,大眾理財,0,41,40-49,北區,網銀／APP,0,120–250萬,保守,1,2,1,1,0,0,0,32,3,6,0,2,47,39,20,38,20,存卡
102217,大眾理財,0,51,50-59,北區,分行臨櫃,2,60–120萬,保守,0,4,1,1,0,1,1,352,35,8,0,7,36,45,19,41,19,存卡財保
102218,貴賓理財,2,35,30-39,中區,分行臨櫃,7,60–120萬,穩健,1,4,1,1,1,1,0,6335,634,66,4204,118,71,62,89,71,89,存卡貸財
102219,貴賓理財,2,49,40-49,北區,網銀／APP,1,60–120萬,積極,1,4,1,1,0,1,1,2500,250,117,0,47,72,63,95,70,95,存卡財保
102220,大眾理財,0,36,30-39,中區,網銀／APP,5,<60萬,保守,0,4,1,1,1,0,1,16,2,15,706,14,43,45,16,38,16,存卡貸保
102221,大眾理財,0,42,40-49,中區,分行臨櫃,0,<60萬,穩健,0,1,1,0,0,0,0,27,3,0,0,1,39,49,18,40,18,存
102222,大眾理財,0,51,50-59,北區,理專業務,1,<60萬,保守,0,2,1,0,0,0,1,8,1,0,0,1,41,46,25,38,25,存保
102223,大眾理財,0,23,20-29,北區,分行臨櫃,2,<60萬,保守,1,1,1,0,0,0,0,10,1,0,0,1,42,46,19,37,19,存
102224,大眾理財,0,44,40-49,北區,理專業務,7,<60萬,保守,0,3,1,1,0,0,1,8,1,9,0,3,41,45,19,38,19,存卡保
102225,貴賓理財,2,61,60+,北區,理專業務,13,120–250萬,保守,1,5,1,1,1,1,1,20276,2028,94,1353,193,78,59,93,70,93,存卡貸財保
102226,大眾理財,0,35,30-39,北區,網銀／APP,3,<60萬,保守,1,2,1,1,0,0,0,14,1,8,0,2,46,42,18,37,18,存卡
102227,財富管理,1,42,40-49,中區,網銀／APP,3,120–250萬,保守,1,3,1,1,0,0,1,225,22,33,0,10,63,55,70,54,70,存卡保
102228,大眾理財,0,42,40-49,中區,分行臨櫃,2,120–250萬,穩健,1,2,1,1,0,0,0,16,2,22,0,5,39,44,16,40,16,存卡
102229,大眾理財,0,41,40-49,北區,網銀／APP,9,60–120萬,保守,1,2,1,1,0,0,0,66,7,13,0,3,46,41,16,38,16,存卡
102230,財富管理,1,50,50-59,東區,網銀／APP,9,60–120萬,保守,1,3,1,0,1,0,1,188,19,0,10810,143,63,57,71,63,71,存貸保
102231,大眾理財,0,44,40-49,北區,分行臨櫃,3,<60萬,保守,1,1,1,0,0,0,0,11,1,0,0,1,41,47,20,36,20,存
102232,財富管理,1,33,30-39,南區,網銀／APP,4,60–120萬,積極,1,2,1,0,0,0,1,72,7,0,0,2,62,58,72,60,72,存保
102233,大眾理財,0,48,40-49,南區,分行臨櫃,3,120–250萬,保守,0,2,1,1,0,0,0,10,1,23,0,5,44,48,16,42,16,存卡
102234,貴賓理財,2,62,60+,北區,分行臨櫃,0,120–250萬,穩健,0,5,1,1,1,1,1,8099,810,36,2281,101,73,62,93,72,93,存卡貸財保
102235,財富管理,1,46,40-49,北區,網銀／APP,0,60–120萬,穩健,0,3,1,1,0,0,1,164,16,20,0,7,64,56,73,56,73,存卡保
102236,貴賓理財,2,33,30-39,北區,網銀／APP,4,120–250萬,保守,1,3,1,1,0,1,0,24170,2417,18,0,187,84,51,92,71,92,存卡財
102237,大眾理財,0,36,30-39,南區,分行臨櫃,1,<60萬,保守,1,2,1,1,0,0,0,47,5,52,0,12,42,50,16,38,16,存卡
102238,大眾理財,0,40,40-49,北區,分行臨櫃,3,250萬+,穩健,1,4,1,1,1,1,0,429,43,24,538,17,37,47,17,42,17,存卡貸財
102239,大眾理財,0,25,20-29,南區,分行臨櫃,3,<60萬,積極,0,3,1,1,0,0,1,21,2,4,0,2,40,50,16,44,16,存卡保
102240,大眾理財,0,34,30-39,北區,網銀／APP,0,<60萬,積極,0,4,1,1,1,0,1,15,2,19,545,13,42,45,21,40,21,存卡貸保
102241,大眾理財,0,22,20-29,北區,網銀／APP,3,120–250萬,保守,0,3,1,1,1,0,0,68,7,8,871,14,49,40,17,40,17,存卡貸
102242,大眾理財,0,44,40-49,中區,分行臨櫃,3,<60萬,保守,0,3,1,1,0,0,1,10,1,7,0,3,39,48,16,38,16,存卡保
102243,大眾理財,0,39,30-39,北區,網銀／APP,3,<60萬,保守,0,2,1,1,0,0,0,10,1,8,0,2,46,44,18,38,18,存卡
102244,大眾理財,0,20,20-29,北區,理專業務,1,<60萬,保守,1,3,1,0,0,1,1,130,13,0,0,4,37,41,24,40,24,存財保
102245,大眾理財,0,41,40-49,南區,網銀／APP,4,<60萬,積極,1,2,1,1,0,0,0,37,4,12,0,3,43,45,16,43,16,存卡
102246,大眾理財,0,37,30-39,北區,網銀／APP,4,<60萬,保守,0,2,1,1,0,0,0,34,3,12,0,3,46,44,17,38,17,存卡
102247,大眾理財,0,43,40-49,南區,網銀／APP,4,<60萬,保守,0,1,1,0,0,0,0,23,2,0,0,1,47,47,19,42,19,存
102248,財富管理,1,39,30-39,東區,理專業務,3,60–120萬,保守,1,4,1,0,1,1,1,1805,180,0,10078,147,56,54,74,64,74,存貸財保
102249,大眾理財,0,29,20-29,北區,理專業務,7,<60萬,積極,0,3,1,1,0,1,0,123,12,67,0,17,36,46,19,43,19,存卡財
102250,大眾理財,0,29,20-29,中區,分行臨櫃,6,<60萬,穩健,1,1,1,0,0,0,0,20,2,0,0,1,39,47,16,39,16,存
102251,大眾理財,0,32,30-39,北區,分行臨櫃,3,<60萬,保守,1,4,1,1,1,0,1,42,4,10,887,15,40,46,17,35,17,存卡貸保
102252,財富管理,1,44,40-49,中區,分行臨櫃,2,120–250萬,保守,1,4,1,1,0,1,1,535,54,26,0,12,54,56,68,55,68,存卡財保
102253,大眾理財,0,39,30-39,東區,電話行銷,1,<60萬,保守,0,2,1,0,1,0,0,9,1,0,2163,28,43,43,20,43,20,存貸
102254,大眾理財,0,35,30-39,南區,分行臨櫃,4,<60萬,保守,0,4,1,1,1,0,1,21,2,29,7955,111,41,51,14,44,14,存卡貸保
102255,貴賓理財,2,45,40-49,南區,理專業務,1,60–120萬,積極,0,4,1,1,0,1,1,8892,889,20,0,74,73,60,93,75,93,存卡財保
102256,大眾理財,0,34,30-39,北區,分行臨櫃,4,<60萬,穩健,1,3,1,0,1,0,1,30,3,0,3320,45,39,48,20,39,20,存貸保
102257,貴賓理財,2,77,60+,中區,網銀／APP,1,60–120萬,穩健,1,5,1,1,1,1,1,13249,1325,17,2991,145,74,56,93,71,93,存卡貸財保
102258,財富管理,1,35,30-39,北區,分行臨櫃,3,250萬+,穩健,1,1,1,0,0,0,0,74,7,0,0,1,62,62,71,56,71,存
102259,大眾理財,0,31,30-39,南區,網銀／APP,4,<60萬,穩健,1,3,1,1,0,0,1,8,1,22,0,6,44,45,18,41,18,存卡保
102260,大眾理財,0,74,60+,北區,網銀／APP,1,60–120萬,穩健,0,3,1,1,0,0,1,24,2,5,0,3,42,44,23,41,23,存卡保
102261,財富管理,1,48,40-49,北區,電話行銷,7,60–120萬,保守,0,3,1,1,0,1,0,3933,393,29,0,37,60,53,64,58,64,存卡財
102262,私人銀行,3,39,30-39,北區,網銀／APP,5,250萬+,穩健,1,3,1,1,0,1,0,6938,694,17,0,57,85,48,98,81,98,存卡財
102263,大眾理財,0,47,40-49,北區,網銀／APP,2,60–120萬,穩健,0,3,1,1,1,0,0,16,2,7,1043,15,45,42,18,41,18,存卡貸
102264,大眾理財,0,27,20-29,北區,電話行銷,0,60–120萬,保守,0,4,1,1,0,1,1,68,7,12,0,6,39,39,18,43,18,存卡財保
102265,大眾理財,0,47,40-49,北區,理專業務,0,<60萬,保守,1,2,1,1,0,0,0,14,1,14,0,3,41,42,20,36,20,存卡
102266,大眾理財,0,35,30-39,南區,電話行銷,0,<60萬,積極,0,3,1,1,0,1,0,1169,117,32,0,17,37,43,16,47,16,存卡財
102267,財富管理,1,39,30-39,南區,電話行銷,6,60–120萬,積極,0,3,1,0,1,0,1,45,4,0,2491,34,59,58,66,62,66,存貸保
102268,大眾理財,0,55,50-59,北區,網銀／APP,2,<60萬,保守,0,2,1,1,0,0,0,10,1,17,0,4,45,45,19,38,19,存卡
102269,財富管理,1,50,50-59,南區,理專業務,8,60–120萬,保守,1,3,1,1,0,0,1,357,36,46,0,14,60,59,68,55,68,存卡保
102270,貴賓理財,2,60,60+,北區,網銀／APP,0,250萬+,穩健,1,3,1,1,0,1,0,7764,776,38,0,68,77,61,94,72,94,存卡財
102271,財富管理,1,48,40-49,南區,理專業務,5,60–120萬,穩健,0,3,1,1,1,0,0,97,10,24,1425,25,61,58,65,58,65,存卡貸
102272,大眾理財,0,33,30-39,北區,電話行銷,0,<60萬,穩健,0,1,1,0,0,0,0,19,2,0,0,1,43,42,20,41,20,存
102273,財富管理,1,50,50-59,中區,分行臨櫃,2,120–250萬,積極,0,1,1,0,0,0,0,38,4,0,0,1,58,60,69,59,69,存
102274,財富管理,1,57,50-59,北區,分行臨櫃,3,<60萬,積極,0,4,1,1,1,0,1,52,5,13,1453,23,56,63,69,55,69,存卡貸保
102275,貴賓理財,2,51,50-59,北區,電話行銷,3,250萬+,保守,0,2,1,0,0,0,1,897,90,0,0,8,77,63,94,71,94,存保
102276,大眾理財,0,57,50-59,中區,網銀／APP,3,60–120萬,保守,1,1,1,0,0,0,0,11,1,0,0,1,42,43,19,39,19,存
102277,大眾理財,0,47,40-49,南區,網銀／APP,1,<60萬,保守,0,3,1,1,0,1,0,954,95,32,0,16,42,46,17,43,17,存卡財
102278,大眾理財,0,40,40-49,南區,理專業務,2,<60萬,積極,0,2,1,0,1,0,0,21,2,0,3437,45,40,47,19,46,19,存貸
102279,貴賓理財,2,52,50-59,北區,網銀／APP,2,250萬+,穩健,0,4,1,1,0,1,1,6147,615,58,0,61,77,64,94,73,94,存卡財保
102280,財富管理,1,45,40-49,北區,網銀／APP,6,<60萬,積極,1,3,1,0,1,1,0,327,33,0,4846,67,56,56,70,60,70,存貸財
102281,大眾理財,0,24,20-29,南區,網銀／APP,3,120–250萬,穩健,0,1,1,0,0,0,0,23,2,0,0,1,49,43,20,46,20,存
102282,大眾理財,0,37,30-39,北區,分行臨櫃,3,<60萬,穩健,0,1,1,0,0,0,0,16,2,0,0,1,41,49,20,40,20,存
102283,大眾理財,0,40,40-49,北區,網銀／APP,2,<60萬,保守,0,2,1,1,0,0,0,8,1,15,0,3,46,44,18,38,18,存卡
102284,財富管理,1,39,30-39,北區,理專業務,7,60–120萬,保守,0,2,1,0,0,1,0,1420,142,0,0,12,58,55,70,58,70,存財
102285,大眾理財,0,41,40-49,北區,分行臨櫃,1,<60萬,積極,1,2,1,1,0,0,0,13,1,8,0,2,38,46,17,38,17,存卡
102286,大眾理財,0,38,30-39,北區,理專業務,3,<60萬,穩健,1,2,1,0,1,0,0,20,2,0,2899,38,40,43,21,39,21,存貸
102287,貴賓理財,2,58,50-59,北區,電話行銷,28,120–250萬,積極,0,2,1,1,0,0,0,98,10,95,0,21,74,65,89,73,89,存卡
102288,財富管理,1,51,50-59,中區,分行臨櫃,1,60–120萬,保守,0,3,1,1,0,0,1,29,3,11,0,4,58,60,66,54,66,存卡保
102289,大眾理財,0,39,30-39,中區,理專業務,6,<60萬,穩健,0,2,1,0,0,1,0,324,32,0,0,4,35,44,18,44,18,存財
102290,大眾理財,0,22,20-29,南區,電話行銷,11,60–120萬,穩健,0,2,1,1,0,0,0,13,1,19,0,4,44,42,12,46,12,存卡
102291,私人銀行,3,74,60+,中區,網銀／APP,9,250萬+,保守,1,3,1,1,0,1,0,8951,895,178,0,107,83,60,98,79,98,存卡財
102292,財富管理,1,42,40-49,北區,分行臨櫃,0,120–250萬,穩健,0,3,1,1,1,0,0,25,2,15,3216,45,62,58,67,57,67,存卡貸
102293,大眾理財,0,37,30-39,南區,分行臨櫃,1,<60萬,積極,0,2,1,0,0,0,1,16,2,0,0,1,39,52,20,44,20,存保
102294,大眾理財,0,34,30-39,中區,網銀／APP,3,<60萬,穩健,0,1,1,0,0,0,0,27,3,0,0,1,44,45,19,41,19,存
102295,大眾理財,0,32,30-39,中區,分行臨櫃,2,<60萬,穩健,1,2,1,0,0,1,0,376,38,0,0,4,34,45,18,41,18,存財
102296,大眾理財,0,54,50-59,北區,網銀／APP,7,60–120萬,穩健,1,3,1,1,0,0,1,14,1,6,0,3,43,42,20,40,20,存卡保
102297,財富管理,1,59,50-59,中區,理專業務,11,60–120萬,穩健,0,2,1,0,0,1,0,335,34,0,0,4,53,57,67,60,67,存財
102298,大眾理財,0,42,40-49,中區,電話行銷,2,60–120萬,穩健,0,2,1,1,0,0,0,10,1,23,0,5,40,41,15,42,15,存卡
102299,大眾理財,0,36,30-39,中區,電話行銷,2,60–120萬,穩健,1,2,1,0,0,0,1,11,1,0,0,1,39,40,19,41,19,存保
102300,財富管理,1,50,50-59,南區,理專業務,2,120–250萬,保守,0,2,1,0,0,0,1,133,13,0,0,2,62,58,75,59,75,存保
102301,貴賓理財,2,50,50-59,南區,分行臨櫃,7,120–250萬,穩健,1,3,1,1,0,0,1,417,42,28,0,10,74,64,92,71,92,存卡保
102302,財富管理,1,41,40-49,東區,分行臨櫃,1,<60萬,積極,0,3,1,1,0,0,1,85,8,9,0,4,58,62,72,59,72,存卡保
102303,大眾理財,0,41,40-49,中區,網銀／APP,2,<60萬,積極,0,3,1,1,1,0,0,14,1,15,1788,27,41,45,16,42,16,存卡貸
102304,大眾理財,0,33,30-39,東區,網銀／APP,1,<60萬,穩健,0,1,1,0,0,0,0,44,4,0,0,1,46,45,24,44,24,存
102305,大眾理財,0,40,40-49,南區,分行臨櫃,3,<60萬,保守,0,3,1,1,1,0,0,26,3,26,6375,89,42,50,13,43,13,存卡貸
102306,大眾理財,0,40,40-49,北區,電話行銷,5,<60萬,積極,0,2,1,1,0,0,0,7,1,24,0,5,40,44,16,42,16,存卡
102307,大眾理財,0,44,40-49,中區,分行臨櫃,0,<60萬,保守,1,2,1,1,0,0,0,55,6,43,0,10,39,48,16,35,16,存卡
102308,大眾理財,0,31,30-39,北區,網銀／APP,2,<60萬,保守,1,2,1,0,0,0,1,15,2,0,0,1,45,44,24,37,24,存保
102309,大眾理財,0,45,40-49,北區,網銀／APP,7,<60萬,保守,0,1,1,0,0,0,0,33,3,0,0,1,46,46,20,40,20,存
102310,貴賓理財,2,40,40-49,北區,網銀／APP,15,120–250萬,穩健,0,4,1,1,1,1,0,6821,682,14,4439,113,78,57,90,75,90,存卡貸財
102311,私人銀行,3,48,40-49,北區,網銀／APP,4,120–250萬,保守,0,5,1,1,1,1,1,3815,382,40,1654,62,84,49,98,80,98,存卡貸財保
102312,大眾理財,0,32,30-39,北區,分行臨櫃,1,<60萬,保守,0,3,1,1,0,0,1,13,1,13,0,4,42,48,18,37,18,存卡保
102313,大眾理財,0,26,20-29,北區,理專業務,0,<60萬,穩健,1,1,1,0,0,0,0,7,1,0,0,1,41,42,23,39,23,存
102314,大眾理財,0,49,40-49,北區,理專業務,6,<60萬,穩健,0,1,1,0,0,0,0,11,1,0,0,1,41,46,21,41,21,存
102315,大眾理財,0,27,20-29,中區,網銀／APP,5,60–120萬,保守,1,1,1,0,0,0,0,19,2,0,0,1,44,41,17,39,17,存
102316,大眾理財,0,30,30-39,南區,分行臨櫃,3,<60萬,保守,0,2,1,1,0,0,0,18,2,15,0,3,43,49,14,40,14,存卡
102317,大眾理財,0,51,50-59,東區,網銀／APP,12,60–120萬,穩健,1,2,1,1,0,0,0,11,1,10,0,2,44,42,18,44,18,存卡
102318,財富管理,1,37,30-39,北區,網銀／APP,4,60–120萬,保守,1,3,1,1,1,0,0,53,5,61,1541,34,65,56,68,52,68,存卡貸
102319,大眾理財,0,35,30-39,北區,分行臨櫃,6,<60萬,保守,1,1,1,0,0,0,0,18,2,0,0,1,41,47,18,37,18,存
102320,貴賓理財,2,38,30-39,南區,分行臨櫃,3,60–120萬,積極,1,5,1,1,1,1,1,8167,817,27,3569,116,71,62,91,74,91,存卡貸財保
102321,大眾理財,0,47,40-49,北區,分行臨櫃,2,60–120萬,穩健,0,2,1,1,0,0,0,12,1,28,0,6,41,47,18,40,18,存卡
102322,大眾理財,0,47,40-49,東區,網銀／APP,3,60–120萬,保守,0,2,1,1,0,0,0,16,2,6,0,2,47,43,20,43,20,存卡
102323,大眾理財,0,46,40-49,中區,分行臨櫃,1,<60萬,穩健,0,3,1,1,0,1,0,117,12,10,0,5,34,46,15,42,15,存卡財
102324,大眾理財,0,43,40-49,北區,理專業務,5,<60萬,穩健,1,3,1,1,0,0,1,9,1,6,0,3,39,43,20,38,20,存卡保
102325,大眾理財,0,38,30-39,北區,網銀／APP,3,60–120萬,穩健,1,2,1,0,0,0,1,38,4,0,0,2,44,42,24,40,24,存保
102326,私人銀行,3,49,40-49,北區,網銀／APP,1,120–250萬,穩健,1,3,1,1,0,1,0,47897,4790,157,0,395,92,45,99,80,99,存卡財
102327,大眾理財,0,29,20-29,中區,分行臨櫃,6,<60萬,穩健,0,1,1,0,0,0,0,19,2,0,0,1,40,49,16,41,16,存
102328,大眾理財,0,52,50-59,北區,理專業務,1,60–120萬,保守,1,2,1,0,1,0,0,14,1,0,1133,15,40,42,22,37,22,存貸
102329,大眾理財,0,46,40-49,南區,分行臨櫃,1,<60萬,保守,0,3,1,1,0,0,1,13,1,10,0,4,41,50,17,40,17,存卡保
102330,大眾理財,0,30,30-39,中區,分行臨櫃,2,60–120萬,保守,0,4,1,1,1,0,1,41,4,16,3510,51,39,46,14,40,14,存卡貸保
102331,大眾理財,0,38,30-39,北區,網銀／APP,4,60–120萬,穩健,1,3,1,1,0,0,1,5,0,16,0,5,44,41,20,39,20,存卡保
102332,大眾理財,0,34,30-39,北區,電話行銷,3,60–120萬,穩健,0,1,1,0,0,0,0,99,10,0,0,1,43,41,19,43,19,存
102333,財富管理,1,31,30-39,北區,電話行銷,11,60–120萬,穩健,1,2,1,1,0,0,0,70,7,42,0,10,62,54,62,55,62,存卡
102334,大眾理財,0,39,30-39,北區,網銀／APP,3,<60萬,保守,1,1,1,0,0,0,0,6,1,0,0,1,45,43,21,37,21,存
102335,大眾理財,0,33,30-39,中區,網銀／APP,0,<60萬,穩健,1,2,1,0,0,1,0,2506,251,0,0,20,39,41,20,42,20,存財
